stop_id,stop_name,route_count,connected_routes
20909,Güzeltepe Muhtarlık,4,"229, 329, 429, 529"
20910,Güzeltepe Esentepe Cami,4,"229, 329, 429, 529"
20911,Güzeltepe Esentepe Cami,4,"229, 329, 429, 529"
20912,Kemal Hadımlı Ortaokulu,4,"229, 329, 429, 529"
20913,Kemal Hadımlı Ortaokulu,4,"229, 329, 429, 529"
21000,Egekent Cami,4,"123, 342, 443, 816"
21001,İzkent Çay Bahçesi,4,"123, 342, 443, 816"
21002,İzkent Çay Bahçesi,4,"123, 342, 443, 816"
21003,İzkent Meydan,4,"123, 342, 443, 816"
21019,İzkent Üçyol,4,"123, 342, 443, 816"
21020,İzkent Üçyol,4,"123, 342, 443, 816"
21021,Tepe,4,"123, 342, 443, 816"
21022,Tepe,4,"123, 342, 443, 816"
21023,Çiğli İzkent,4,"123, 342, 443, 816"
21024,Çiğli İzkent,4,"123, 342, 443, 816"
21025,Yoldaş,4,"123, 342, 443, 816"
21026,Yoldaş,4,"123, 342, 443, 816"
21049,Münevver Öğretmen Ortaokulu,4,"346, 446, 810, 816"
21050,Münevver Öğretmen Ortaokulu,4,"346, 446, 810, 816"
21116,Kent Hastanesi,4,"423, 442, 816, 817"
21117,Kent Hastanesi,4,"423, 442, 816, 817"
21193,Eyüp Sitesi,4,"149, 816, 817, 853"
21194,Eyüp Sitesi,4,"149, 816, 817, 853"
21195,Çiğli Devlet Hastanesi,4,"149, 816, 817, 853"
21196,Çiğli Devlet Hastanesi,4,"149, 816, 817, 853"
21321,Tekel Lojmanlar,4,"595, 596, 817, 920"
21322,Tekel Lojmanlar,4,"595, 596, 817, 920"
21333,Uğur Mumcu Sağlık Ocağı,4,"295, 608, 695, 827"
21341,Zambak,4,"295, 608, 820, 827"
21342,Zambak,4,"295, 608, 820, 827"
21362,Simge Sitesi,4,"695, 749, 826, 827"
21365,Simge Sitesi,4,"695, 749, 826, 827"
21375,Harmandalı Eski Belediye,4,"295, 608, 820, 827"
21376,Harmandalı Eski Belediye,4,"295, 608, 820, 827"
21405,Koyundere İlkokulu,4,"602, 660, 749, 800"
21411,Asarlık Mezarlık,4,"602, 660, 749, 800"
21519,9 Eylül Muhtarlık,4,"695, 749, 826, 827"
21520,9 Eylül Muhtarlık,4,"695, 749, 826, 827"
21528,Ege,4,"128, 428, 749, 848"
21529,Ege,4,"128, 428, 749, 848"
21532,Centaş,4,"128, 428, 749, 848"
21533,Centaş Sitesi,4,"128, 428, 749, 848"
21534,Centaş 2 Sitesi,4,"128, 428, 749, 848"
21535,Centaş 2 Sitesi,4,"128, 428, 749, 848"
21536,Taş Duvar,4,"128, 428, 749, 848"
21537,Taş Duvar,4,"128, 428, 749, 848"
21539,Ulu-Koop,4,"695, 749, 826, 827"
21540,Manzara,4,"128, 428, 749, 826"
21541,Manzara,4,"128, 428, 749, 826"
21542,Metrokent,4,"128, 428, 749, 826"
21543,Metrokent,4,"128, 428, 749, 826"
21546,Santral,4,"128, 428, 749, 826"
21547,Santral,4,"128, 428, 749, 826"
21552,EGEKENT-2-SON DURAK,4,"128, 428, 749, 826"
21562,Top Sahası,4,"428, 698, 748, 848"
21563,Yamaç,4,"128, 428, 749, 848"
21564,Yamaç,4,"128, 428, 749, 848"
21566,Umut,4,"128, 428, 749, 826"
21567,Umut,4,"128, 428, 749, 826"
21568,Asarlık Köprü,4,"648, 658, 748, 749"
21583,Seyrek Belediyesi,4,"619, 750, 757, 850"
21584,Seyrek Belediyesi,4,"619, 750, 757, 850"
21585,Kumtepe,4,"619, 750, 757, 850"
21586,Kumtepe,4,"619, 750, 757, 850"
21587,Seyrek İlköğretim Okulu,4,"619, 750, 757, 850"
21588,Seyrek İlköğretim Okulu,4,"619, 750, 757, 850"
21589,Seyrek Meydan,4,"619, 750, 757, 850"
21590,Seyrek Meydan,4,"619, 750, 757, 850"
21628,Koyundere Kahveler,4,"648, 698, 748, 848"
21629,Koyundere Kahveler,4,"648, 698, 748, 848"
21630,İstiklal,4,"648, 698, 748, 848"
21631,İstiklal,4,"648, 698, 748, 848"
21652,Asarlık Toki Evleri,4,"648, 658, 698, 748"
21653,Asarlık Toki Evleri,4,"648, 658, 698, 748"
21664,Asarlık Pazar Yeri,4,"648, 658, 748, 749"
21666,Asarlık Park,4,"648, 658, 748, 749"
21672,Miyase İnceer İlkokulu-Ortaokulu,4,"648, 658, 748, 749"
21673,Miyase İnceer İlkokulu-Ortaokulu,4,"648, 658, 748, 749"
21674,Menemen Devlet Hastanesi,4,"648, 658, 748, 749"
21675,Menemen Devlet Hastanesi,4,"648, 658, 748, 749"
21789,Maltepe Kubilay,4,"657, 750, 756, 757"
21790,Maltepe Kubilay,4,"657, 750, 756, 757"
21791,Maltepe Son Durak,4,"657, 750, 756, 757"
21792,Maltepe Son Durak,4,"657, 750, 756, 757"
21807,Maltepe Köşe,4,"657, 750, 756, 757"
21808,Maltepe Köşe,4,"657, 750, 756, 757"
21927,Mimar Sinan,4,"660, 661, 745, 746"
21941,Doğakent,4,"660, 661, 666, 745"
21942,Doğakent,4,"660, 661, 666, 745"
21943,Alize,4,"660, 661, 666, 745"
21944,Alize,4,"660, 661, 666, 745"
21945,Meltem Sitesi,4,"660, 661, 666, 745"
21946,Meltem Sitesi,4,"660, 661, 666, 745"
21947,Foça Şahin Tepesi,4,"660, 661, 666, 745"
21948,Foça Şahin Tepesi,4,"660, 661, 666, 745"
21949,Petra Koyu,4,"660, 661, 666, 745"
21950,Petra Koyu,4,"660, 661, 666, 745"
21951,Öğretmen Evi,4,"660, 661, 666, 745"
21952,Öğretmen Evi,4,"660, 661, 666, 745"
21953,Mercan,4,"660, 661, 666, 745"
21954,Mercan,4,"660, 661, 666, 745"
21955,Gazi Mustafa Kemal,4,"660, 661, 666, 745"
21956,Gazi Mustafa Kemal,4,"660, 661, 666, 745"
21957,Yeni Foça Birlik Evleri,4,"660, 661, 666, 745"
21958,Yeni Foça Birlik Evleri,4,"660, 661, 666, 745"
21961,Doğal Kent,4,"660, 661, 666, 745"
21962,Doğal Kent,4,"660, 661, 666, 745"
21963,Yücel Sitesi,4,"660, 661, 666, 745"
21964,Yücel Sitesi,4,"660, 661, 666, 745"
21969,Ulus,4,"660, 661, 745, 746"
21970,Ulus,4,"660, 661, 745, 746"
21971,Fatih,4,"660, 661, 745, 746"
21972,Fatih,4,"660, 661, 745, 746"
21973,Ören,4,"660, 661, 745, 746"
21974,Ören,4,"660, 661, 745, 746"
21975,Çakmaklı Yolu,4,"660, 661, 745, 746"
21976,Çakmaklı Yolu,4,"660, 661, 745, 746"
21977,Horozgediği,4,"660, 661, 745, 746"
21978,Horozgediği,4,"660, 661, 745, 746"
21979,Çakmaklı,4,"660, 661, 745, 746"
21980,Çakmaklı,4,"660, 661, 745, 746"
21981,Sanayi,4,"660, 661, 745, 746"
21983,Tır parkı,4,"660, 661, 745, 746"
21984,Tır parkı,4,"660, 661, 745, 746"
22090,Atatürk Mahallesi Nergis,4,"346, 442, 446, 816"
22142,Soyak,4,"125, 322, 326, 327"
22143,Çiğli Aktarma Merkezi,4,"149, 751, 816, 817"
22220,Salhane Aktarma Merkezi,4,"328, 338, 359, 539"
22258,Menemen Aktarma Merkezi,4,"747, 758, 759, 868"
22398,Gül Körfezi,4,"660, 661, 666, 745"
22399,Gül Körfezi,4,"660, 661, 666, 745"
22400,Yeni Foça Yol Ayrımı,4,"660, 661, 745, 746"
22401,Yeni Foça Yol Ayrımı,4,"660, 661, 745, 746"
22403,Beş Kardeşler,4,"660, 661, 745, 746"
22404,Gencelli,4,"660, 661, 666, 745"
22407,Donat Kent,4,"660, 661, 666, 745"
22408,Çamkoru Sitesi,4,"660, 661, 666, 745"
22409,Çamkoru Sitesi,4,"660, 661, 666, 745"
22454,Menemen Karakol,4,"657, 660, 756, 758"
22455,Menemen Karakol,4,"657, 660, 756, 758"
22456,Yıldız Mandıra,4,"657, 660, 756, 758"
22457,Yıldız Mandıra,4,"657, 660, 756, 758"
22533,Ulukent Üçyol,4,"695, 749, 826, 827"
22534,Ulukent Üçyol,4,"695, 749, 826, 827"
22624,Fidelya,4,"125, 322, 326, 426"
22625,Fidelya,4,"125, 322, 326, 426"
22626,Ortanca,4,"125, 322, 326, 426"
22627,Ortanca,4,"125, 322, 326, 426"
22761,Pınarcık  Yol Ayrımı,4,"835, 837, 849, 936"
22763,Saha,4,"835, 837, 849, 936"
22764,Pınarcık  Yol Ayrımı,4,"835, 837, 849, 936"
22765,Çaltılıdere,4,"835, 837, 849, 936"
22766,Saha,4,"835, 837, 849, 936"
22767,Çoraklar,4,"835, 837, 849, 936"
22768,Çaltılıdere,4,"835, 837, 849, 936"
22769,Kalabak,4,"835, 837, 849, 936"
22770,Çoraklar,4,"835, 837, 849, 936"
22771,Hacıömerli Jandarma,4,"835, 837, 849, 936"
22772,Kalabak,4,"835, 837, 849, 936"
22773,Mavi Köşe,4,"835, 837, 849, 936"
22774,Hacıömerli Jandarma,4,"835, 837, 849, 936"
22775,Hacı Ömerli Muhtarlık,4,"835, 837, 849, 936"
22776,Mavi Köşe,4,"835, 837, 849, 936"
22778,Hacı Ömerli Muhtarlık,4,"835, 837, 849, 936"
22779,Üst Geçit,4,"835, 837, 849, 936"
22781,Yeni Şakran  Merkez,4,"835, 837, 849, 936"
22782,Üst Geçit,4,"835, 837, 849, 936"
22786,Yeni Şakran Yol Ayrımı,4,"835, 837, 849, 936"
22843,Aliağa Organize Sanayi Yol Ayrımı,4,"835, 837, 849, 936"
22844,Aliağa Organize Sanayi Yol Ayrımı,4,"835, 837, 849, 936"
22847,Çelik,4,"660, 661, 745, 746"
22848,Çelik,4,"660, 661, 745, 746"
23129,Bergama Hastane,4,"643, 644, 836, 936"
23130,Bergama Hastane,4,"643, 644, 836, 936"
23261,Akkoç,4,"619, 750, 757, 850"
23262,Akkoç,4,"619, 750, 757, 850"
23301,Ada,4,"125, 322, 326, 426"
23302,Ada,4,"125, 322, 326, 426"
23305,Mustafa Kemal Mahallesi Eski Son Durak,4,"125, 322, 326, 426"
23307,Spor Kondisyon Parkı,4,"125, 322, 326, 426"
23317,MKE Aliağa Hurda Müdürlüğü,4,"660, 661, 745, 746"
23318,MKE Aliağa Hurda Müdürlüğü,4,"660, 661, 745, 746"
23393,Aliağa 80. Yıl Lisesi,4,"661, 834, 849, 935"
23395,Ahmet Taner Kışlalı Parkı,4,"661, 834, 849, 935"
23397,Park,4,"661, 834, 849, 935"
23399,Saha,4,"661, 834, 849, 935"
23400,Saha,4,"661, 834, 849, 935"
23422,Atatürk Mahallesi Nergis,4,"346, 442, 446, 816"
23425,Üç Kemer Caddesi,4,"656, 831, 832, 833"
23426,Üç Kemer Caddesi,4,"656, 831, 832, 833"
23427,Üç Kemer Köprüsü,4,"656, 831, 832, 833"
23428,Üç Kemer Köprüsü,4,"656, 831, 832, 833"
23616,Düğün Salonu,4,"835, 837, 849, 936"
23617,Düğün Salonu,4,"835, 837, 849, 936"
23625,Barbaros,4,"660, 661, 666, 745"
23724,Menemen İmam-Hatip Ortaokulu,4,"128, 428, 749, 826"
23725,Menemen İmam-Hatip Ortaokulu,4,"128, 428, 749, 826"
23977,Gencelli,4,"660, 661, 666, 745"
23987,8. Etap,4,"557, 558, 559, 598"
24025,Barış Merdivenleri,4,"651, 652, 653, 656"
24030,Yeni Cami,4,"651, 652, 653, 656"
24031,Banka,4,"651, 652, 653, 656"
24045,Hastane,4,"651, 652, 653, 656"
24075,Karadut,4,"651, 652, 653, 656"
24076,Eski Belediye,4,"651, 652, 653, 656"
24077,Hatuniye,4,"651, 652, 653, 656"
24078,Çaltıcı Bahçe,4,"651, 652, 653, 656"
24079,Kültür Merkezi,4,"651, 652, 653, 656"
24080,Çamlı Park,4,"651, 652, 653, 656"
24132,Yıldız Garaj,4,"656, 831, 832, 833"
24133,Yıldız Garaj,4,"656, 831, 832, 833"
24148,Çaltılıdere Atlı Terapi Merkezi,4,"835, 837, 849, 936"
24149,Çaltılıdere Atlı Terapi Merkezi,4,"835, 837, 849, 936"
24158,İlçe Tarım,4,"651, 652, 653, 656"
24168,Kavaklı,4,"619, 750, 757, 850"
24169,Kavaklı Üçyol,4,"619, 750, 757, 850"
24170,Onur,4,"619, 750, 757, 850"
24231,Kubilay,4,"135, 537, 577, 742"
24238,Katip Çelebi Üniversitesi,4,"207, 595, 596, 817"
24245,Sefa Köse Reis,4,"660, 661, 666, 745"
24246,Sefa Köse Reis,4,"660, 661, 666, 745"
24254,Basketbol Sahası,4,"128, 428, 749, 848"
24255,Basketbol Sahası,4,"128, 428, 749, 848"
24288,Menemen Eski Sanayi,4,"657, 660, 756, 758"
24289,Menemen Eski Sanayi,4,"657, 660, 756, 758"
24647,Doğançay Köprü,4,"135, 335, 537, 742"
24648,Doğançay Köprü,4,"135, 335, 537, 742"
30042,Efes,4,"117, 364, 560, 60"
30044,Pınar Süt,4,"117, 364, 560, 60"
30049,Tuborg,4,"117, 364, 560, 60"
30051,Pınar Süt,4,"117, 364, 560, 60"
30149,Kamil Tunca Bulvarı,4,"364, 560, 564, 59"
30150,Kamil Tunca Bulvarı,4,"364, 560, 564, 59"
30151,Gürbüz,4,"364, 560, 564, 59"
30152,Gürbüz,4,"364, 560, 564, 59"
30153,Kartal,4,"364, 560, 564, 59"
30154,Kartal,4,"364, 560, 564, 59"
30155,Çamdibi Esnaf Odası,4,"364, 560, 564, 59"
30156,Çamdibi Esnaf Odası,4,"364, 560, 564, 59"
30157,Umut,4,"364, 560, 564, 59"
30158,Umut,4,"364, 560, 564, 59"
30159,Kahveler,4,"364, 560, 564, 59"
30160,Kahveler,4,"364, 560, 564, 59"
30161,Park,4,"364, 560, 564, 59"
30162,Park,4,"364, 560, 564, 59"
30221,Yeşilova,4,"119, 259, 54, 555"
30223,Sevgi,4,"119, 259, 54, 555"
30225,Birlik,4,"119, 54, 555, 59"
30226,Birlik,4,"119, 54, 555, 59"
30227,Çimentaş Lisesi,4,"119, 54, 555, 59"
30228,Çimentaş Lisesi,4,"119, 54, 555, 59"
30291,Şehit Musa Can,4,"328, 338, 359, 539"
30292,Şehit Musa Can,4,"328, 359, 498, 539"
30298,Şehit Polis Fethi Sekin,4,"328, 359, 498, 539"
30304,Şehit Polis Fethi Sekin,4,"328, 338, 359, 539"
30412,MTK Çarşısı,4,"119, 154, 53, 57"
30421,Çamkule,4,"119, 153, 53, 57"
30422,Çamkule,4,"119, 153, 53, 57"
30423,Zeytintepe,4,"119, 505, 53, 57"
30424,Zeytintepe,4,"119, 505, 53, 57"
30425,Merkez Cami,4,"119, 505, 53, 57"
30426,Merkez Cami,4,"119, 505, 53, 57"
30427,Çiçek,4,"119, 505, 53, 57"
30428,Çiçek,4,"119, 505, 53, 57"
30461,Yener Caddesi,4,"119, 505, 53, 57"
30462,Yener Caddesi,4,"119, 505, 53, 57"
30463,Zafer Parkı,4,"119, 505, 53, 57"
30464,Zafer Parkı,4,"119, 505, 53, 57"
30471,Yener,4,"119, 505, 53, 57"
30472,Altındağ,4,"119, 505, 53, 57"
30473,Kızılcık,4,"119, 505, 53, 57"
30474,Tek Yön,4,"119, 505, 53, 57"
30475,Merkez Mahallesi Muhtarlık,4,"119, 505, 53, 57"
30477,Altındağ İlkokulu,4,"119, 505, 53, 57"
30512,Işıkkent Mezarlık,4,"267, 277, 564, 64"
30513,Turanlar,4,"267, 277, 564, 64"
30514,Yıldız,4,"267, 277, 564, 64"
30515,Işıkkent Mezarlık,4,"267, 277, 564, 64"
30516,Işıkkent,4,"267, 277, 564, 64"
30517,Yıldız,4,"267, 277, 564, 64"
30518,Hatice Güzelcan Anadolu Lisesi,4,"267, 277, 564, 64"
30519,Işıkkent,4,"267, 277, 564, 64"
30520,Yener,4,"267, 277, 564, 64"
30521,Hatice Güzelcan Anadolu Lisesi,4,"267, 277, 564, 64"
30523,Yener,4,"267, 277, 564, 64"
30550,Pınarbaşı Kara Ali Camii,4,"267, 560, 60, 67"
30551,Ayakkabıcılar Sitesi,4,"267, 277, 364, 64"
30552,Ayakkabıcılar Sitesi,4,"267, 277, 364, 64"
30595,Adliye Lojmanları,4,"268, 358, 367, 468"
30596,Adliye Lojmanları,4,"268, 358, 367, 468"
30597,Çağla,4,"268, 358, 367, 468"
30598,Çağla,4,"268, 358, 367, 468"
30601,Sarılar,4,"268, 358, 367, 468"
30602,Sarılar,4,"268, 358, 367, 468"
30603,Mevlana Mahallesi Cami,4,"268, 358, 367, 468"
30604,Mevlana Mahallesi Cami,4,"268, 358, 367, 468"
30611,Hasanağa Camii,4,"268, 358, 367, 468"
30612,Hasanağa Camii,4,"268, 358, 367, 468"
30652,Çamlık Alan Parkı 2,4,"267, 560, 60, 67"
30671,Aziz Erol Güzelcan Mesleki ve Teknik Anadolu Lisesi,4,"267, 560, 60, 67"
30694,Park,4,"267, 560, 60, 67"
30778,Rıfat Ilgaz Son Durak,4,"668, 767, 768, 967"
30790,Dolmuş Garajı,4,"767, 769, 772, 967"
31062,Alpaslan,4,"502, 557, 598, 662"
31063,Alpaslan,4,"502, 557, 598, 662"
31064,Durmuş Yaşar İlköğretim Okulu,4,"502, 557, 598, 662"
31065,Durmuş Yaşar İlköğretim Okulu,4,"502, 557, 598, 662"
31066,Birkent,4,"502, 557, 598, 662"
31067,Birkent,4,"502, 557, 598, 662"
31068,Yetmiş Beşinci Yıl Parkı,4,"502, 557, 598, 662"
31069,Yetmiş Beşinci Yıl Parkı,4,"502, 557, 598, 662"
31070,Cengizhan Yetmiş Beşinci Yıl Lisesi,4,"502, 557, 598, 662"
31071,Cengizhan Yetmiş Beşinci Yıl Lisesi,4,"502, 557, 598, 662"
31072,Birkent 2,4,"502, 557, 598, 662"
31078,Sağlık Ocağı,4,"502, 559, 598, 662"
31079,Sağlık Ocağı,4,"502, 559, 598, 662"
31080,Yasemin,4,"502, 559, 598, 662"
31081,Yasemin,4,"502, 559, 598, 662"
31129,Ticaret Borsası İlköğretim Okulu,4,"359, 597, 599, 699"
31130,Ticaret Borsası İlköğretim Okulu,4,"359, 597, 599, 699"
31213,Osman Gazi,4,"168, 249, 568, 570"
31214,Osman Gazi,4,"168, 249, 568, 570"
31215,Öğretmen,4,"168, 249, 568, 570"
31216,Öğretmen,4,"168, 249, 568, 570"
31217,Aydın,4,"168, 249, 568, 570"
31218,Aydın,4,"168, 249, 568, 570"
31221,Şehit Harun Bağlam,4,"168, 249, 568, 570"
31222,Şehit Harun Bağlam,4,"168, 249, 568, 570"
31245,Bülbül,4,"168, 249, 568, 585"
31246,Bülbül,4,"168, 249, 568, 585"
31276,Büyük Park,4,"314, 338, 568, 570"
31423,Ali Rıza Güven Cami,4,"214, 315, 316, 498"
31424,Ali Rıza Güven Cami,4,"214, 315, 316, 498"
31425,Ataberk,4,"214, 315, 316, 498"
31426,Ataberk,4,"214, 315, 316, 498"
31771,Evka 3 Aktarma Merkezi,4,"328, 338, 498, 963"
31773,Evka 3 Aktarma Merkezi,4,"315, 316, 365, 515"
31852,Çamkıran Parkı,4,"338, 498, 534, 559"
31853,Çamkıran Parkı,4,"338, 498, 534, 559"
31854,Ay,4,"338, 498, 534, 559"
31855,Ay,4,"338, 498, 534, 559"
31856,Taşkent,4,"338, 534, 559, 568"
31857,Taşkent,4,"338, 534, 559, 568"
32352,Cami,4,"557, 558, 559, 598"
32353,Cami,4,"557, 558, 559, 598"
32354,4. Etap,4,"557, 558, 559, 598"
32355,4. Etap,4,"557, 558, 559, 598"
32356,5. Etap,4,"557, 558, 559, 598"
32357,5. Etap,4,"557, 558, 559, 598"
32373,5. Etap Alt Yol,4,"557, 558, 559, 598"
32402,Otogar Yeni,4,"277, 697, 806, 858"
32406,Arslan,4,"268, 367, 368, 67"
32480,Birkent 2,4,"502, 557, 598, 662"
40040,Buca Devlet Hastanesi,4,"206, 515, 676, 805"
40077,Buca Diyaliz Merkezi,4,"176, 177, 304, 536"
40199,Koşu Yolu,4,"472, 818, 866, 878"
40200,Koşu Yolu,4,"472, 818, 866, 878"
40201,Siteler,4,"472, 818, 866, 878"
40202,Siteler,4,"472, 818, 866, 878"
40207,Vali Rahmi Bey,4,"472, 818, 866, 878"
40208,Vali Rahmi Bey,4,"472, 818, 866, 878"
40209,Şehitler Parkı,4,"472, 818, 866, 878"
40210,Şehitler Parkı,4,"472, 818, 866, 878"
40265,Zencefil,4,"353, 484, 74, 818"
40266,Zencefil,4,"353, 484, 74, 818"
40299,Altıncı Sanayi,4,"232, 233, 353, 818"
40300,Altıncı Sanayi,4,"232, 233, 353, 818"
40301,Galericiler Sitesi,4,"232, 233, 353, 818"
40302,Galericiler Sitesi,4,"232, 233, 353, 818"
40410,Redresör,4,"441, 472, 72, 871"
40412,Betonyol,4,"441, 472, 72, 871"
40413,Betonyol,4,"441, 472, 72, 871"
40414,Gül,4,"441, 472, 72, 871"
40415,Gül,4,"441, 472, 72, 871"
40416,Manolya,4,"441, 472, 72, 871"
40417,Manolya,4,"441, 472, 72, 871"
40418,Dirayet Süren İlkokulu,4,"441, 472, 72, 871"
40419,Dirayet Süren İlkokulu,4,"441, 472, 72, 871"
40420,Ufuk Karakolu,4,"441, 472, 72, 871"
40421,Ufuk Karakolu,4,"441, 472, 72, 871"
40422,Yıkıkkemer Meydan,4,"441, 472, 72, 871"
40423,Yıkıkkemer Meydan,4,"441, 472, 72, 871"
40574,Adatepe,4,"104, 176, 177, 940"
40577,Fakülte,4,"104, 176, 177, 940"
40578,Fakülte,4,"104, 176, 177, 940"
40582,Adatepe Üçgen Park,4,"104, 176, 177, 940"
40584,Işılay Saygın Güzel Sanatlar Lisesi,4,"176, 177, 869, 940"
40619,Cumhuriyet Parkı,4,"104, 284, 285, 875"
40620,Cumhuriyet Parkı,4,"104, 284, 285, 875"
40623,Birlikcan,4,"104, 284, 285, 875"
40624,Birlikcan,4,"104, 284, 285, 875"
40626,Avşar Sitesi,4,"104, 284, 285, 875"
40627,Avşar Sitesi,4,"104, 284, 285, 875"
40630,Çam,4,"104, 284, 285, 875"
40631,Çam,4,"104, 284, 285, 875"
40632,Alkent,4,"104, 284, 285, 875"
40633,Alkent,4,"104, 284, 285, 875"
40646,Azerbaycan,4,"104, 284, 285, 866"
40647,Azerbaycan,4,"104, 284, 285, 866"
40652,Evka 1 Pazaryeri,4,"104, 284, 285, 875"
40653,Evka-1 Pazaryeri,4,"104, 284, 285, 875"
40802,Menekşe,4,"105, 171, 417, 805"
40803,Menekşe,4,"105, 171, 417, 805"
40812,Yasemin,4,"105, 171, 417, 805"
40813,Yasemin,4,"105, 171, 417, 805"
40822,Cumhuriyet Sitesi,4,"171, 417, 476, 676"
40824,Akmeşe,4,"171, 417, 476, 676"
40825,Akmeşe,4,"171, 417, 476, 676"
40827,Cumhuriyet Sitesi,4,"171, 417, 476, 676"
40836,Sıraevler,4,"171, 417, 476, 676"
40838,Zeytinlik,4,"171, 417, 476, 676"
40839,Zeytinlik,4,"171, 417, 476, 676"
40849,Şehit Astsubay Ümit Başaran İlkokulu,4,"171, 417, 476, 676"
40850,Şehit Astsubay Ümit Başaran İlkokulu,4,"171, 417, 476, 676"
40851,Buca Kooperatif Meydan,4,"171, 417, 476, 676"
40852,Buca Kooperatif Meydan,4,"171, 417, 476, 676"
41144,Toros Meydan,4,"34, 42, 441, 475"
41145,Toros Meydan,4,"34, 42, 441, 475"
41146,Manzara,4,"34, 42, 441, 475"
41147,Manzara,4,"34, 42, 441, 475"
41148,Gültepe Mezarlık,4,"34, 42, 441, 475"
41149,Gültepe Mezarlık,4,"34, 42, 441, 475"
41154,Dilek,4,"171, 417, 476, 676"
41155,Dilek,4,"171, 417, 476, 676"
41173,Şirinyer Aktarma,4,"476, 676, 805, 866"
41174,Şirinyer Aktarma,4,"441, 472, 838, 871"
41176,Şirinyer Aktarma,4,"206, 536, 818, 878"
41231,Huzur,4,"104, 284, 285, 875"
41232,Huzur,4,"104, 284, 285, 875"
41233,Sosyal Yaşam Merkezi 2,4,"104, 284, 285, 875"
41234,Sosyal Yaşam Merkezi 2,4,"104, 284, 285, 875"
41349,Zirve,4,"104, 284, 285, 875"
41350,Zirve,4,"104, 284, 285, 875"
41351,Kolej,4,"104, 284, 285, 875"
41352,Kolej,4,"104, 284, 285, 875"
50109,Aşıklar Çeşmesi,4,"962, 981, 982, 984"
50110,Üç Evler,4,"962, 981, 982, 984"
50113,Bakkal,4,"962, 981, 982, 984"
50117,Begonya,4,"962, 981, 982, 984"
50118,Bakkal,4,"962, 981, 982, 984"
50120,Begonya,4,"962, 981, 982, 984"
50130,Üçkuyular iskele Son Durak,4,"10, 25, 650, 977"
50166,Gümüş,4,"480, 551, 950, 969"
50167,Aydibi,4,"480, 551, 950, 969"
50168,Çifte Selviler,4,"480, 551, 950, 969"
50169,Gümüş,4,"480, 551, 950, 969"
50170,Salih Dede Anadolu Lisesi,4,"480, 551, 950, 969"
50171,Çifte Selviler,4,"480, 551, 950, 969"
50172,Ekonomi Üniversitesi,4,"480, 551, 950, 969"
50173,Salih Dede Anadolu Lisesi,4,"480, 551, 950, 969"
50174,Teleferik,4,"480, 551, 950, 969"
50176,Balçova Son Durak,4,"481, 510, 650, 969"
50207,Başak,4,"311, 480, 481, 486"
50208,İnciraltı,4,"311, 480, 481, 486"
50209,İnciraltı,4,"311, 480, 481, 486"
50210,Deniz Müzesi,4,"311, 480, 481, 486"
50211,İnciraltı Park,4,"311, 480, 481, 486"
50212,İnciraltı Yurdu,4,"311, 480, 481, 486"
50219,İnciraltı Yeni Son Durak,4,"311, 480, 481, 486"
50360,Hakkı Oğuz Tabaoğlu İlkokulu,4,"762, 82, 9, 962"
50361,Hakkı Oğuz Tabaoğlu İlkokulu,4,"762, 82, 9, 962"
50377,Necdet Tokatlıoğlu,4,"675, 975, 985, 987"
50395,Yelki,4,"675, 975, 985, 987"
50396,Yelki,4,"675, 975, 985, 987"
50397,Market,4,"675, 975, 985, 987"
50398,Market,4,"675, 975, 985, 987"
50399,Kent Koleji,4,"675, 975, 985, 987"
50467,Yelki Üçyol,4,"321, 9, 962, 983"
50468,Yelki Üçyol,4,"321, 9, 962, 983"
50469,Köşe,4,"321, 9, 962, 983"
50470,Köşe,4,"321, 9, 962, 983"
50471,Tokatlıoğlu,4,"321, 9, 962, 983"
50472,Tokatlıoğlu,4,"321, 9, 962, 983"
50473,Belediye,4,"321, 9, 962, 983"
50474,Yelki Belediye,4,"321, 9, 962, 983"
50475,Sağlık Ocağı,4,"321, 762, 962, 983"
50476,Yelki Sağlık Ocağı,4,"321, 762, 962, 983"
50485,Yelki Kavşak,4,"321, 762, 962, 983"
50601,Golf,4,"684, 738, 962, 984"
50602,Golf,4,"684, 738, 962, 984"
50616,Dörtyol,4,"883, 962, 981, 982"
50617,Dörtyol,4,"883, 962, 981, 982"
51945,İva,4,"979, 986, 987, 989"
51946,İva,4,"979, 986, 987, 989"
51952,Doğan,4,"979, 986, 987, 989"
51953,Alp,4,"979, 986, 987, 989"
51954,Güzelbahçe Vali Kazım Paşa Ortaokulu,4,"28, 321, 82, 9"
52029,Sarmaşık,4,"762, 8, 9, 962"
52030,Sarmaşık,4,"762, 8, 9, 962"
52031,Vadi,4,"762, 8, 9, 962"
52032,Vadi,4,"762, 8, 9, 962"
52054,Güzelbahçe Kolej,4,"321, 762, 962, 983"
52056,Alp,4,"979, 986, 987, 989"
52095,Spor Salonu,4,"480, 510, 551, 650"
52508,İnciraltı 2,4,"311, 480, 481, 486"
10019,Bahribaba,3,"121, 253, 811"
10040,Konak,3,"284, 417, 466"
10107,Dokuz Eylül Rektörlük,3,"121, 253, 920"
10108,Alsancak Devlet Hastanesi,3,"121, 253, 920"
10109,Alsancak Devlet Hastanesi,3,"121, 253, 920"
10110,Talatpaşa,3,"121, 253, 920"
