stop_id,stop_name,route_1,route_2
20096,Balatçık Kahveler,810,920
20096,Balatçık Kahveler,816,817
20096,Balatçık Kahveler,816,820
20096,Balatçık Kahveler,816,827
20096,Balatçık Kahveler,816,853
20096,Balatçık Kahveler,816,912
20096,Balatçık Kahveler,816,920
20096,Balatçık Kahveler,817,820
20096,Balatçık Kahveler,817,827
20096,Balatçık Kahveler,817,853
20096,Balatçık Kahveler,817,912
20096,Balatçık Kahveler,817,920
20096,Balatçık Kahveler,820,827
20096,Balatçık Kahveler,820,853
20096,Balatçık Kahveler,820,912
20096,Balatçık Kahveler,820,920
20096,Balatçık Kahveler,827,853
20096,Balatçık Kahveler,827,912
20096,Balatçık Kahveler,827,920
20096,Balatçık Kahveler,853,912
20096,Balatçık Kahveler,853,920
20096,Balatçık Kahveler,912,920
20097,Eski Sinema,128,295
20097,Eski Sinema,128,428
20097,Eski Sinema,128,595
20097,Eski Sinema,128,596
20097,Eski Sinema,128,602
20097,Eski Sinema,128,608
20097,Eski Sinema,128,660
20097,Eski Sinema,128,695
20097,Eski Sinema,128,800
20097,Eski Sinema,128,817
20097,Eski Sinema,128,820
20097,Eski Sinema,128,827
20097,Eski Sinema,128,920
20097,Eski Sinema,295,428
20097,Eski Sinema,295,595
20097,Eski Sinema,295,596
20097,Eski Sinema,295,602
20097,Eski Sinema,295,608
20097,Eski Sinema,295,660
20097,Eski Sinema,295,695
20097,Eski Sinema,295,800
20097,Eski Sinema,295,817
20097,Eski Sinema,295,820
20097,Eski Sinema,295,827
20097,Eski Sinema,295,920
20097,Eski Sinema,428,595
20097,Eski Sinema,428,596
20097,Eski Sinema,428,602
20097,Eski Sinema,428,608
20097,Eski Sinema,428,660
20097,Eski Sinema,428,695
20097,Eski Sinema,428,800
20097,Eski Sinema,428,817
20097,Eski Sinema,428,820
20097,Eski Sinema,428,827
20097,Eski Sinema,428,920
20097,Eski Sinema,595,596
20097,Eski Sinema,595,602
20097,Eski Sinema,595,608
20097,Eski Sinema,595,660
20097,Eski Sinema,595,695
20097,Eski Sinema,595,800
20097,Eski Sinema,595,817
20097,Eski Sinema,595,820
20097,Eski Sinema,595,827
20097,Eski Sinema,595,920
20097,Eski Sinema,596,602
20097,Eski Sinema,596,608
20097,Eski Sinema,596,660
20097,Eski Sinema,596,695
20097,Eski Sinema,596,800
20097,Eski Sinema,596,817
20097,Eski Sinema,596,820
20097,Eski Sinema,596,827
20097,Eski Sinema,596,920
20097,Eski Sinema,602,608
20097,Eski Sinema,602,660
20097,Eski Sinema,602,695
20097,Eski Sinema,602,800
20097,Eski Sinema,602,817
20097,Eski Sinema,602,820
20097,Eski Sinema,602,827
20097,Eski Sinema,602,920
20097,Eski Sinema,608,660
20097,Eski Sinema,608,695
20097,Eski Sinema,608,800
20097,Eski Sinema,608,817
20097,Eski Sinema,608,820
20097,Eski Sinema,608,827
20097,Eski Sinema,608,920
20097,Eski Sinema,660,695
20097,Eski Sinema,660,800
20097,Eski Sinema,660,817
20097,Eski Sinema,660,820
20097,Eski Sinema,660,827
20097,Eski Sinema,660,920
20097,Eski Sinema,695,800
20097,Eski Sinema,695,817
20097,Eski Sinema,695,820
20097,Eski Sinema,695,827
20097,Eski Sinema,695,920
20097,Eski Sinema,800,817
20097,Eski Sinema,800,820
20097,Eski Sinema,800,827
20097,Eski Sinema,800,920
20097,Eski Sinema,817,820
20097,Eski Sinema,817,827
20097,Eski Sinema,817,920
20097,Eski Sinema,820,827
20097,Eski Sinema,820,920
20097,Eski Sinema,827,920
20098,Eski Sinema,128,295
20098,Eski Sinema,128,428
20098,Eski Sinema,128,595
20098,Eski Sinema,128,596
20098,Eski Sinema,128,602
20098,Eski Sinema,128,608
20098,Eski Sinema,128,660
20098,Eski Sinema,128,695
20098,Eski Sinema,128,800
20098,Eski Sinema,128,817
20098,Eski Sinema,128,820
20098,Eski Sinema,128,827
20098,Eski Sinema,128,920
20098,Eski Sinema,295,428
20098,Eski Sinema,295,595
20098,Eski Sinema,295,596
20098,Eski Sinema,295,602
20098,Eski Sinema,295,608
20098,Eski Sinema,295,660
20098,Eski Sinema,295,695
20098,Eski Sinema,295,800
20098,Eski Sinema,295,817
20098,Eski Sinema,295,820
20098,Eski Sinema,295,827
20098,Eski Sinema,295,920
20098,Eski Sinema,428,595
20098,Eski Sinema,428,596
20098,Eski Sinema,428,602
20098,Eski Sinema,428,608
20098,Eski Sinema,428,660
20098,Eski Sinema,428,695
20098,Eski Sinema,428,800
20098,Eski Sinema,428,817
20098,Eski Sinema,428,820
20098,Eski Sinema,428,827
20098,Eski Sinema,428,920
20098,Eski Sinema,595,596
20098,Eski Sinema,595,602
20098,Eski Sinema,595,608
20098,Eski Sinema,595,660
20098,Eski Sinema,595,695
20098,Eski Sinema,595,800
20098,Eski Sinema,595,817
20098,Eski Sinema,595,820
20098,Eski Sinema,595,827
20098,Eski Sinema,595,920
20098,Eski Sinema,596,602
20098,Eski Sinema,596,608
20098,Eski Sinema,596,660
20098,Eski Sinema,596,695
20098,Eski Sinema,596,800
20098,Eski Sinema,596,817
20098,Eski Sinema,596,820
20098,Eski Sinema,596,827
20098,Eski Sinema,596,920
20098,Eski Sinema,602,608
20098,Eski Sinema,602,660
20098,Eski Sinema,602,695
20098,Eski Sinema,602,800
20098,Eski Sinema,602,817
20098,Eski Sinema,602,820
20098,Eski Sinema,602,827
20098,Eski Sinema,602,920
20098,Eski Sinema,608,660
20098,Eski Sinema,608,695
20098,Eski Sinema,608,800
20098,Eski Sinema,608,817
20098,Eski Sinema,608,820
20098,Eski Sinema,608,827
20098,Eski Sinema,608,920
20098,Eski Sinema,660,695
20098,Eski Sinema,660,800
20098,Eski Sinema,660,817
20098,Eski Sinema,660,820
20098,Eski Sinema,660,827
20098,Eski Sinema,660,920
20098,Eski Sinema,695,800
20098,Eski Sinema,695,817
20098,Eski Sinema,695,820
20098,Eski Sinema,695,827
20098,Eski Sinema,695,920
20098,Eski Sinema,800,817
20098,Eski Sinema,800,820
20098,Eski Sinema,800,827
20098,Eski Sinema,800,920
20098,Eski Sinema,817,820
20098,Eski Sinema,817,827
20098,Eski Sinema,817,920
20098,Eski Sinema,820,827
20098,Eski Sinema,820,920
20098,Eski Sinema,827,920
20134,Bayraklı Üst Geçit,102,121
20134,Bayraklı Üst Geçit,102,200
20134,Bayraklı Üst Geçit,102,213
20134,Bayraklı Üst Geçit,102,290
20134,Bayraklı Üst Geçit,102,330
20134,Bayraklı Üst Geçit,102,501
20134,Bayraklı Üst Geçit,102,502
20134,Bayraklı Üst Geçit,102,504
20134,Bayraklı Üst Geçit,102,543
20134,Bayraklı Üst Geçit,102,598
20134,Bayraklı Üst Geçit,102,602
20134,Bayraklı Üst Geçit,102,608
20134,Bayraklı Üst Geçit,102,660
20134,Bayraklı Üst Geçit,102,662
20134,Bayraklı Üst Geçit,102,800
20134,Bayraklı Üst Geçit,102,912
20134,Bayraklı Üst Geçit,102,920
20134,Bayraklı Üst Geçit,121,200
20134,Bayraklı Üst Geçit,121,213
20134,Bayraklı Üst Geçit,121,290
20134,Bayraklı Üst Geçit,121,330
20134,Bayraklı Üst Geçit,121,501
20134,Bayraklı Üst Geçit,121,502
20134,Bayraklı Üst Geçit,121,504
20134,Bayraklı Üst Geçit,121,543
20134,Bayraklı Üst Geçit,121,598
20134,Bayraklı Üst Geçit,121,602
20134,Bayraklı Üst Geçit,121,608
20134,Bayraklı Üst Geçit,121,660
20134,Bayraklı Üst Geçit,121,662
20134,Bayraklı Üst Geçit,121,800
20134,Bayraklı Üst Geçit,121,912
20134,Bayraklı Üst Geçit,121,920
20134,Bayraklı Üst Geçit,200,213
20134,Bayraklı Üst Geçit,200,290
20134,Bayraklı Üst Geçit,200,330
20134,Bayraklı Üst Geçit,200,501
20134,Bayraklı Üst Geçit,200,502
20134,Bayraklı Üst Geçit,200,504
20134,Bayraklı Üst Geçit,200,543
20134,Bayraklı Üst Geçit,200,598
20134,Bayraklı Üst Geçit,200,602
20134,Bayraklı Üst Geçit,200,608
20134,Bayraklı Üst Geçit,200,660
20134,Bayraklı Üst Geçit,200,662
20134,Bayraklı Üst Geçit,200,800
20134,Bayraklı Üst Geçit,200,912
20134,Bayraklı Üst Geçit,200,920
20134,Bayraklı Üst Geçit,213,290
20134,Bayraklı Üst Geçit,213,330
20134,Bayraklı Üst Geçit,213,501
20134,Bayraklı Üst Geçit,213,502
20134,Bayraklı Üst Geçit,213,504
20134,Bayraklı Üst Geçit,213,543
20134,Bayraklı Üst Geçit,213,598
20134,Bayraklı Üst Geçit,213,602
20134,Bayraklı Üst Geçit,213,608
20134,Bayraklı Üst Geçit,213,660
20134,Bayraklı Üst Geçit,213,662
20134,Bayraklı Üst Geçit,213,800
20134,Bayraklı Üst Geçit,213,912
20134,Bayraklı Üst Geçit,213,920
20134,Bayraklı Üst Geçit,290,330
20134,Bayraklı Üst Geçit,290,501
20134,Bayraklı Üst Geçit,290,502
20134,Bayraklı Üst Geçit,290,504
20134,Bayraklı Üst Geçit,290,543
20134,Bayraklı Üst Geçit,290,598
20134,Bayraklı Üst Geçit,290,602
20134,Bayraklı Üst Geçit,290,608
20134,Bayraklı Üst Geçit,290,660
20134,Bayraklı Üst Geçit,290,662
20134,Bayraklı Üst Geçit,290,800
20134,Bayraklı Üst Geçit,290,912
20134,Bayraklı Üst Geçit,290,920
20134,Bayraklı Üst Geçit,330,501
20134,Bayraklı Üst Geçit,330,502
20134,Bayraklı Üst Geçit,330,504
20134,Bayraklı Üst Geçit,330,543
20134,Bayraklı Üst Geçit,330,598
20134,Bayraklı Üst Geçit,330,602
20134,Bayraklı Üst Geçit,330,608
20134,Bayraklı Üst Geçit,330,660
20134,Bayraklı Üst Geçit,330,662
20134,Bayraklı Üst Geçit,330,800
20134,Bayraklı Üst Geçit,330,912
20134,Bayraklı Üst Geçit,330,920
20134,Bayraklı Üst Geçit,501,502
20134,Bayraklı Üst Geçit,501,504
20134,Bayraklı Üst Geçit,501,543
20134,Bayraklı Üst Geçit,501,598
20134,Bayraklı Üst Geçit,501,602
20134,Bayraklı Üst Geçit,501,608
20134,Bayraklı Üst Geçit,501,660
20134,Bayraklı Üst Geçit,501,662
20134,Bayraklı Üst Geçit,501,800
20134,Bayraklı Üst Geçit,501,912
20134,Bayraklı Üst Geçit,501,920
20134,Bayraklı Üst Geçit,502,504
20134,Bayraklı Üst Geçit,502,543
20134,Bayraklı Üst Geçit,502,598
20134,Bayraklı Üst Geçit,502,602
20134,Bayraklı Üst Geçit,502,608
20134,Bayraklı Üst Geçit,502,660
20134,Bayraklı Üst Geçit,502,662
20134,Bayraklı Üst Geçit,502,800
20134,Bayraklı Üst Geçit,502,912
20134,Bayraklı Üst Geçit,502,920
20134,Bayraklı Üst Geçit,504,543
20134,Bayraklı Üst Geçit,504,598
20134,Bayraklı Üst Geçit,504,602
20134,Bayraklı Üst Geçit,504,608
20134,Bayraklı Üst Geçit,504,660
20134,Bayraklı Üst Geçit,504,662
20134,Bayraklı Üst Geçit,504,800
20134,Bayraklı Üst Geçit,504,912
20134,Bayraklı Üst Geçit,504,920
20134,Bayraklı Üst Geçit,543,598
20134,Bayraklı Üst Geçit,543,602
20134,Bayraklı Üst Geçit,543,608
20134,Bayraklı Üst Geçit,543,660
20134,Bayraklı Üst Geçit,543,662
20134,Bayraklı Üst Geçit,543,800
20134,Bayraklı Üst Geçit,543,912
20134,Bayraklı Üst Geçit,543,920
20134,Bayraklı Üst Geçit,598,602
20134,Bayraklı Üst Geçit,598,608
20134,Bayraklı Üst Geçit,598,660
20134,Bayraklı Üst Geçit,598,662
20134,Bayraklı Üst Geçit,598,800
20134,Bayraklı Üst Geçit,598,912
20134,Bayraklı Üst Geçit,598,920
20134,Bayraklı Üst Geçit,602,608
20134,Bayraklı Üst Geçit,602,660
20134,Bayraklı Üst Geçit,602,662
20134,Bayraklı Üst Geçit,602,800
20134,Bayraklı Üst Geçit,602,912
20134,Bayraklı Üst Geçit,602,920
20134,Bayraklı Üst Geçit,608,660
20134,Bayraklı Üst Geçit,608,662
20134,Bayraklı Üst Geçit,608,800
20134,Bayraklı Üst Geçit,608,912
20134,Bayraklı Üst Geçit,608,920
20134,Bayraklı Üst Geçit,660,662
20134,Bayraklı Üst Geçit,660,800
20134,Bayraklı Üst Geçit,660,912
20134,Bayraklı Üst Geçit,660,920
20134,Bayraklı Üst Geçit,662,800
20134,Bayraklı Üst Geçit,662,912
20134,Bayraklı Üst Geçit,662,920
20134,Bayraklı Üst Geçit,800,912
20134,Bayraklı Üst Geçit,800,920
20134,Bayraklı Üst Geçit,912,920
20135,Bayraklı Üst Geçit,121,200
20135,Bayraklı Üst Geçit,121,213
20135,Bayraklı Üst Geçit,121,290
20135,Bayraklı Üst Geçit,121,330
20135,Bayraklı Üst Geçit,121,543
20135,Bayraklı Üst Geçit,121,602
20135,Bayraklı Üst Geçit,121,608
20135,Bayraklı Üst Geçit,121,660
20135,Bayraklı Üst Geçit,121,800
20135,Bayraklı Üst Geçit,121,912
20135,Bayraklı Üst Geçit,121,920
20135,Bayraklı Üst Geçit,200,213
20135,Bayraklı Üst Geçit,200,290
20135,Bayraklı Üst Geçit,200,330
20135,Bayraklı Üst Geçit,200,543
20135,Bayraklı Üst Geçit,200,602
20135,Bayraklı Üst Geçit,200,608
20135,Bayraklı Üst Geçit,200,660
20135,Bayraklı Üst Geçit,200,800
20135,Bayraklı Üst Geçit,200,912
20135,Bayraklı Üst Geçit,200,920
20135,Bayraklı Üst Geçit,213,290
20135,Bayraklı Üst Geçit,213,330
20135,Bayraklı Üst Geçit,213,543
20135,Bayraklı Üst Geçit,213,602
20135,Bayraklı Üst Geçit,213,608
20135,Bayraklı Üst Geçit,213,660
20135,Bayraklı Üst Geçit,213,800
20135,Bayraklı Üst Geçit,213,912
20135,Bayraklı Üst Geçit,213,920
20135,Bayraklı Üst Geçit,290,330
20135,Bayraklı Üst Geçit,290,543
20135,Bayraklı Üst Geçit,290,602
20135,Bayraklı Üst Geçit,290,608
20135,Bayraklı Üst Geçit,290,660
20135,Bayraklı Üst Geçit,290,800
20135,Bayraklı Üst Geçit,290,912
20135,Bayraklı Üst Geçit,290,920
20135,Bayraklı Üst Geçit,330,543
20135,Bayraklı Üst Geçit,330,602
20135,Bayraklı Üst Geçit,330,608
20135,Bayraklı Üst Geçit,330,660
20135,Bayraklı Üst Geçit,330,800
20135,Bayraklı Üst Geçit,330,912
20135,Bayraklı Üst Geçit,330,920
20135,Bayraklı Üst Geçit,543,602
20135,Bayraklı Üst Geçit,543,608
20135,Bayraklı Üst Geçit,543,660
20135,Bayraklı Üst Geçit,543,800
20135,Bayraklı Üst Geçit,543,912
20135,Bayraklı Üst Geçit,543,920
20135,Bayraklı Üst Geçit,602,608
20135,Bayraklı Üst Geçit,602,660
20135,Bayraklı Üst Geçit,602,800
20135,Bayraklı Üst Geçit,602,912
20135,Bayraklı Üst Geçit,602,920
20135,Bayraklı Üst Geçit,608,660
20135,Bayraklı Üst Geçit,608,800
20135,Bayraklı Üst Geçit,608,912
20135,Bayraklı Üst Geçit,608,920
20135,Bayraklı Üst Geçit,660,800
20135,Bayraklı Üst Geçit,660,912
20135,Bayraklı Üst Geçit,660,920
20135,Bayraklı Üst Geçit,800,912
20135,Bayraklı Üst Geçit,800,920
20135,Bayraklı Üst Geçit,912,920
20137,Nikah Salonu,121,200
20137,Nikah Salonu,121,290
20137,Nikah Salonu,121,330
20137,Nikah Salonu,121,543
20137,Nikah Salonu,121,602
20137,Nikah Salonu,121,608
20137,Nikah Salonu,121,660
20137,Nikah Salonu,121,800
20137,Nikah Salonu,121,912
20137,Nikah Salonu,121,920
20137,Nikah Salonu,200,290
20137,Nikah Salonu,200,330
20137,Nikah Salonu,200,543
20137,Nikah Salonu,200,602
20137,Nikah Salonu,200,608
20137,Nikah Salonu,200,660
20137,Nikah Salonu,200,800
20137,Nikah Salonu,200,912
20137,Nikah Salonu,200,920
20137,Nikah Salonu,290,330
20137,Nikah Salonu,290,543
20137,Nikah Salonu,290,602
20137,Nikah Salonu,290,608
20137,Nikah Salonu,290,660
20137,Nikah Salonu,290,800
20137,Nikah Salonu,290,912
20137,Nikah Salonu,290,920
20137,Nikah Salonu,330,543
20137,Nikah Salonu,330,602
20137,Nikah Salonu,330,608
20137,Nikah Salonu,330,660
20137,Nikah Salonu,330,800
20137,Nikah Salonu,330,912
20137,Nikah Salonu,330,920
20137,Nikah Salonu,543,602
20137,Nikah Salonu,543,608
20137,Nikah Salonu,543,660
20137,Nikah Salonu,543,800
20137,Nikah Salonu,543,912
20137,Nikah Salonu,543,920
20137,Nikah Salonu,602,608
20137,Nikah Salonu,602,660
20137,Nikah Salonu,602,800
20137,Nikah Salonu,602,912
20137,Nikah Salonu,602,920
20137,Nikah Salonu,608,660
20137,Nikah Salonu,608,800
20137,Nikah Salonu,608,912
20137,Nikah Salonu,608,920
20137,Nikah Salonu,660,800
20137,Nikah Salonu,660,912
20137,Nikah Salonu,660,920
20137,Nikah Salonu,800,912
20137,Nikah Salonu,800,920
20137,Nikah Salonu,912,920
20144,Tersane,121,196
20144,Tersane,121,200
20144,Tersane,121,290
20144,Tersane,121,330
20144,Tersane,121,543
20144,Tersane,121,920
20144,Tersane,196,200
20144,Tersane,196,290
20144,Tersane,196,330
20144,Tersane,196,543
20144,Tersane,196,920
20144,Tersane,200,290
20144,Tersane,200,330
20144,Tersane,200,543
20144,Tersane,200,920
20144,Tersane,290,330
20144,Tersane,290,543
20144,Tersane,290,920
20144,Tersane,330,543
20144,Tersane,330,920
20144,Tersane,543,920
20145,Tersane,121,196
20145,Tersane,121,200
20145,Tersane,121,290
20145,Tersane,121,330
20145,Tersane,121,543
20145,Tersane,121,920
20145,Tersane,196,200
20145,Tersane,196,290
20145,Tersane,196,330
20145,Tersane,196,543
20145,Tersane,196,920
20145,Tersane,200,290
20145,Tersane,200,330
20145,Tersane,200,543
20145,Tersane,200,920
20145,Tersane,290,330
20145,Tersane,290,543
20145,Tersane,290,920
20145,Tersane,330,543
20145,Tersane,330,920
20145,Tersane,543,920
20146,Selçuk Yaşar Alaybey Ortaokulu,121,196
20146,Selçuk Yaşar Alaybey Ortaokulu,121,200
20146,Selçuk Yaşar Alaybey Ortaokulu,121,290
20146,Selçuk Yaşar Alaybey Ortaokulu,121,330
20146,Selçuk Yaşar Alaybey Ortaokulu,121,543
20146,Selçuk Yaşar Alaybey Ortaokulu,121,920
20146,Selçuk Yaşar Alaybey Ortaokulu,196,200
20146,Selçuk Yaşar Alaybey Ortaokulu,196,290
20146,Selçuk Yaşar Alaybey Ortaokulu,196,330
20146,Selçuk Yaşar Alaybey Ortaokulu,196,543
20146,Selçuk Yaşar Alaybey Ortaokulu,196,920
20146,Selçuk Yaşar Alaybey Ortaokulu,200,290
20146,Selçuk Yaşar Alaybey Ortaokulu,200,330
20146,Selçuk Yaşar Alaybey Ortaokulu,200,543
20146,Selçuk Yaşar Alaybey Ortaokulu,200,920
20146,Selçuk Yaşar Alaybey Ortaokulu,290,330
20146,Selçuk Yaşar Alaybey Ortaokulu,290,543
20146,Selçuk Yaşar Alaybey Ortaokulu,290,920
20146,Selçuk Yaşar Alaybey Ortaokulu,330,543
20146,Selçuk Yaşar Alaybey Ortaokulu,330,920
20146,Selçuk Yaşar Alaybey Ortaokulu,543,920
20147,Selçuk Yaşar Alaybey Ortaokulu,121,196
20147,Selçuk Yaşar Alaybey Ortaokulu,121,200
20147,Selçuk Yaşar Alaybey Ortaokulu,121,290
20147,Selçuk Yaşar Alaybey Ortaokulu,121,330
20147,Selçuk Yaşar Alaybey Ortaokulu,121,543
20147,Selçuk Yaşar Alaybey Ortaokulu,121,920
20147,Selçuk Yaşar Alaybey Ortaokulu,196,200
20147,Selçuk Yaşar Alaybey Ortaokulu,196,290
20147,Selçuk Yaşar Alaybey Ortaokulu,196,330
20147,Selçuk Yaşar Alaybey Ortaokulu,196,543
20147,Selçuk Yaşar Alaybey Ortaokulu,196,920
20147,Selçuk Yaşar Alaybey Ortaokulu,200,290
20147,Selçuk Yaşar Alaybey Ortaokulu,200,330
20147,Selçuk Yaşar Alaybey Ortaokulu,200,543
20147,Selçuk Yaşar Alaybey Ortaokulu,200,920
20147,Selçuk Yaşar Alaybey Ortaokulu,290,330
20147,Selçuk Yaşar Alaybey Ortaokulu,290,543
20147,Selçuk Yaşar Alaybey Ortaokulu,290,920
20147,Selçuk Yaşar Alaybey Ortaokulu,330,543
20147,Selçuk Yaşar Alaybey Ortaokulu,330,920
20147,Selçuk Yaşar Alaybey Ortaokulu,543,920
20148,Muammer Aksoy Parkı,121,196
20148,Muammer Aksoy Parkı,121,200
20148,Muammer Aksoy Parkı,121,290
20148,Muammer Aksoy Parkı,121,330
20148,Muammer Aksoy Parkı,121,543
20148,Muammer Aksoy Parkı,121,920
20148,Muammer Aksoy Parkı,196,200
20148,Muammer Aksoy Parkı,196,290
20148,Muammer Aksoy Parkı,196,330
20148,Muammer Aksoy Parkı,196,543
20148,Muammer Aksoy Parkı,196,920
20148,Muammer Aksoy Parkı,200,290
20148,Muammer Aksoy Parkı,200,330
20148,Muammer Aksoy Parkı,200,543
20148,Muammer Aksoy Parkı,200,920
20148,Muammer Aksoy Parkı,290,330
20148,Muammer Aksoy Parkı,290,543
20148,Muammer Aksoy Parkı,290,920
20148,Muammer Aksoy Parkı,330,543
20148,Muammer Aksoy Parkı,330,920
20148,Muammer Aksoy Parkı,543,920
20149,Muammer Aksoy Parkı,121,196
20149,Muammer Aksoy Parkı,121,200
20149,Muammer Aksoy Parkı,121,290
20149,Muammer Aksoy Parkı,121,330
20149,Muammer Aksoy Parkı,121,543
20149,Muammer Aksoy Parkı,121,920
20149,Muammer Aksoy Parkı,196,200
20149,Muammer Aksoy Parkı,196,290
20149,Muammer Aksoy Parkı,196,330
20149,Muammer Aksoy Parkı,196,543
20149,Muammer Aksoy Parkı,196,920
20149,Muammer Aksoy Parkı,200,290
20149,Muammer Aksoy Parkı,200,330
20149,Muammer Aksoy Parkı,200,543
20149,Muammer Aksoy Parkı,200,920
20149,Muammer Aksoy Parkı,290,330
20149,Muammer Aksoy Parkı,290,543
20149,Muammer Aksoy Parkı,290,920
20149,Muammer Aksoy Parkı,330,543
20149,Muammer Aksoy Parkı,330,920
20149,Muammer Aksoy Parkı,543,920
20151,Karşıyaka İskele,121,126
20151,Karşıyaka İskele,121,135
20151,Karşıyaka İskele,121,136
20151,Karşıyaka İskele,121,137
20151,Karşıyaka İskele,121,197
20151,Karşıyaka İskele,121,200
20151,Karşıyaka İskele,121,212
20151,Karşıyaka İskele,121,213
20151,Karşıyaka İskele,121,222
20151,Karşıyaka İskele,121,258
20151,Karşıyaka İskele,121,290
20151,Karşıyaka İskele,121,326
20151,Karşıyaka İskele,121,330
20151,Karşıyaka İskele,121,361
20151,Karşıyaka İskele,121,487
20151,Karşıyaka İskele,121,543
20151,Karşıyaka İskele,121,741
20151,Karşıyaka İskele,121,742
20151,Karşıyaka İskele,121,777
20151,Karşıyaka İskele,121,847
20151,Karşıyaka İskele,121,853
20151,Karşıyaka İskele,121,920
20151,Karşıyaka İskele,126,135
20151,Karşıyaka İskele,126,136
20151,Karşıyaka İskele,126,137
20151,Karşıyaka İskele,126,197
20151,Karşıyaka İskele,126,200
20151,Karşıyaka İskele,126,212
20151,Karşıyaka İskele,126,213
20151,Karşıyaka İskele,126,222
20151,Karşıyaka İskele,126,258
20151,Karşıyaka İskele,126,290
20151,Karşıyaka İskele,126,326
20151,Karşıyaka İskele,126,330
20151,Karşıyaka İskele,126,361
20151,Karşıyaka İskele,126,487
20151,Karşıyaka İskele,126,543
20151,Karşıyaka İskele,126,741
20151,Karşıyaka İskele,126,742
20151,Karşıyaka İskele,126,777
20151,Karşıyaka İskele,126,847
20151,Karşıyaka İskele,126,853
20151,Karşıyaka İskele,126,920
20151,Karşıyaka İskele,135,136
20151,Karşıyaka İskele,135,137
20151,Karşıyaka İskele,135,197
20151,Karşıyaka İskele,135,200
20151,Karşıyaka İskele,135,212
20151,Karşıyaka İskele,135,213
20151,Karşıyaka İskele,135,222
20151,Karşıyaka İskele,135,258
20151,Karşıyaka İskele,135,290
20151,Karşıyaka İskele,135,326
20151,Karşıyaka İskele,135,330
20151,Karşıyaka İskele,135,361
20151,Karşıyaka İskele,135,487
20151,Karşıyaka İskele,135,543
20151,Karşıyaka İskele,135,741
20151,Karşıyaka İskele,135,742
20151,Karşıyaka İskele,135,777
20151,Karşıyaka İskele,135,847
20151,Karşıyaka İskele,135,853
20151,Karşıyaka İskele,135,920
20151,Karşıyaka İskele,136,137
20151,Karşıyaka İskele,136,197
20151,Karşıyaka İskele,136,200
20151,Karşıyaka İskele,136,212
20151,Karşıyaka İskele,136,213
20151,Karşıyaka İskele,136,222
20151,Karşıyaka İskele,136,258
20151,Karşıyaka İskele,136,290
20151,Karşıyaka İskele,136,326
20151,Karşıyaka İskele,136,330
20151,Karşıyaka İskele,136,361
20151,Karşıyaka İskele,136,487
20151,Karşıyaka İskele,136,543
20151,Karşıyaka İskele,136,741
20151,Karşıyaka İskele,136,742
20151,Karşıyaka İskele,136,777
20151,Karşıyaka İskele,136,847
20151,Karşıyaka İskele,136,853
20151,Karşıyaka İskele,136,920
20151,Karşıyaka İskele,137,197
20151,Karşıyaka İskele,137,200
20151,Karşıyaka İskele,137,212
20151,Karşıyaka İskele,137,213
20151,Karşıyaka İskele,137,222
20151,Karşıyaka İskele,137,258
20151,Karşıyaka İskele,137,290
20151,Karşıyaka İskele,137,326
20151,Karşıyaka İskele,137,330
20151,Karşıyaka İskele,137,361
20151,Karşıyaka İskele,137,487
20151,Karşıyaka İskele,137,543
20151,Karşıyaka İskele,137,741
20151,Karşıyaka İskele,137,742
20151,Karşıyaka İskele,137,777
20151,Karşıyaka İskele,137,847
20151,Karşıyaka İskele,137,853
20151,Karşıyaka İskele,137,920
20151,Karşıyaka İskele,197,200
20151,Karşıyaka İskele,197,212
20151,Karşıyaka İskele,197,213
20151,Karşıyaka İskele,197,222
20151,Karşıyaka İskele,197,258
20151,Karşıyaka İskele,197,290
20151,Karşıyaka İskele,197,326
20151,Karşıyaka İskele,197,330
20151,Karşıyaka İskele,197,361
20151,Karşıyaka İskele,197,487
20151,Karşıyaka İskele,197,543
20151,Karşıyaka İskele,197,741
20151,Karşıyaka İskele,197,742
20151,Karşıyaka İskele,197,777
20151,Karşıyaka İskele,197,847
20151,Karşıyaka İskele,197,853
20151,Karşıyaka İskele,197,920
20151,Karşıyaka İskele,200,212
20151,Karşıyaka İskele,200,213
20151,Karşıyaka İskele,200,222
20151,Karşıyaka İskele,200,258
20151,Karşıyaka İskele,200,290
20151,Karşıyaka İskele,200,326
20151,Karşıyaka İskele,200,330
20151,Karşıyaka İskele,200,361
20151,Karşıyaka İskele,200,487
20151,Karşıyaka İskele,200,543
20151,Karşıyaka İskele,200,741
20151,Karşıyaka İskele,200,742
20151,Karşıyaka İskele,200,777
20151,Karşıyaka İskele,200,847
20151,Karşıyaka İskele,200,853
20151,Karşıyaka İskele,200,920
20151,Karşıyaka İskele,212,213
20151,Karşıyaka İskele,212,222
20151,Karşıyaka İskele,212,258
20151,Karşıyaka İskele,212,290
20151,Karşıyaka İskele,212,326
20151,Karşıyaka İskele,212,330
20151,Karşıyaka İskele,212,361
20151,Karşıyaka İskele,212,487
20151,Karşıyaka İskele,212,543
20151,Karşıyaka İskele,212,741
20151,Karşıyaka İskele,212,742
20151,Karşıyaka İskele,212,777
20151,Karşıyaka İskele,212,847
20151,Karşıyaka İskele,212,853
20151,Karşıyaka İskele,212,920
20151,Karşıyaka İskele,213,222
20151,Karşıyaka İskele,213,258
20151,Karşıyaka İskele,213,290
