stop_id,stop_name,route_count,transfer_rank
15809,Sarı Zeybek,1,25
51218,Sarı Zeybek,1,25
51219,Sarı Zeybek,1,25
12169,Sarıkamış İlkokulu,1,25
32321,Sarılar,1,25
32322,Sarılar,1,25
32319,Sarılar İlkokulu,1,25
32320,Sarılar İlkokulu,1,25
12840,Sarısalkım,1,25
16500,Sarıyurt Giriş,1,25
16501,Sarıyurt Giriş,1,25
16502,Sarıyurt Meydan,1,25
21272,Sasalı Giriş,1,25
31153,Sayra&Çınar Parkı,1,25
52396,Sazlı Göl,1,25
52397,Sazlı Göl,1,25
23856,Sazlıca Koyu,1,25
23857,Sazlıca Koyu,1,25
24586,Sağancı,1,25
24587,Sağancı,1,25
24584,Sağancı Giriş,1,25
24585,Sağancı Giriş,1,25
24588,Sağancı Meydan,1,25
24589,Sağancı Meydan,1,25
24592,Sağancı Çıkış,1,25
24593,Sağancı Çıkış,1,25
24590,Sağancı İlkokulu,1,25
24591,Sağancı İlkokulu,1,25
10891,Sağlık,1,25
10896,Sağlık,1,25
12155,Sağlık,1,25
12156,Sağlık,1,25
40471,Sağlık,1,25
40472,Sağlık,1,25
13863,Sağlık Giriş,1,25
13866,Sağlık Giriş,1,25
12577,Sağlık Ocağı,1,25
12578,Sağlık Ocağı,1,25
12856,Sağlık Ocağı,1,25
24115,Sağlık Ocağı,1,25
24116,Sağlık Ocağı,1,25
40959,Sağlık Ocağı,1,25
40960,Sağlık Ocağı,1,25
41299,Sağlık Ocağı,1,25
41300,Sağlık Ocağı,1,25
13849,Sağlık Son Durak,1,25
16477,Sağlık Son Durak,1,25
21760,Sebahat Akşıray Otistik Eğitim Merkezi,1,25
21761,Sebahat Akşıray Otistik Eğitim Merkezi,1,25
40937,Sebze Hali,1,25
40938,Sebze Hali,1,25
30243,Sedir,1,25
30268,Sedir,1,25
30852,Sedir,1,25
30857,Sedir,1,25
31966,Sedir,1,25
31967,Sedir,1,25
51040,Seferihisar Değirmen,1,25
51041,Seferihisar Değirmen,1,25
52394,Seferihisar Su Arıtma Tesisi,1,25
52395,Seferihisar Su Arıtma Tesisi,1,25
52509,Seferihisar TOKİ Sitesi,1,25
52510,Seferihisar TOKİ Sitesi,1,25
52451,Seferihisar TOKİ Son Durak,1,25
52456,Seferihisar Çiftlik,1,25
52457,Seferihisar Çiftlik,1,25
16255,Segen Göleti,1,25
16256,Segen Göleti,1,25
24285,Sekiz Evler,1,25
21676,Sekseninci Yıl İlköğretim Okulu,1,25
21677,Sekseninci Yıl İlköğretim Okulu,1,25
21861,Selvi,1,25
21862,Selvi,1,25
40181,Selvi,1,25
40182,Selvi,1,25
51054,Selvi,1,25
51055,Selvi,1,25
51290,Selvi,1,25
51291,Selvi,1,25
15240,Selvili,1,25
15241,Selvili,1,25
12654,Selvili Cami,1,25
12655,Selvili Cami,1,25
10887,Selçuk Kavşağı,1,25
10892,Selçuk Kavşağı,1,25
23806,Sempati,1,25
13106,Semral Gülcemal Parkı,1,25
13107,Semral Gülcemal Parkı,1,25
16352,Sera,1,25
16353,Sera,1,25
21755,Sera,1,25
52541,Sera,1,25
52542,Sera,1,25
10970,Sera Sokak,1,25
10971,Sera Sokak,1,25
14164,Seralar,1,25
14165,Seralar,1,25
51065,Seralar,1,25
51066,Seralar,1,25
51987,Seralar,1,25
51988,Seralar,1,25
21201,Serbay,1,25
21214,Serbay,1,25
50806,Seren,1,25
50807,Seren,1,25
14172,Serköy Çiftlik Evleri,1,25
14173,Serköy Çiftlik Evleri Giriş,1,25
15625,Serköy Çiftlik Evleri Giriş,1,25
52592,Serçe,1,25
52593,Serçe,1,25
13086,Sevda,1,25
13087,Sevda,1,25
13571,Seven,1,25
13572,Seven,1,25
11977,Sevgi,1,25
11978,Sevgi,1,25
12498,Sevgi,1,25
12499,Sevgi,1,25
13970,Sevgi,1,25
13971,Sevgi,1,25
16348,Sevgi,1,25
16349,Sevgi,1,25
31039,Sevgi,1,25
31040,Sevgi,1,25
31336,Sevgi,1,25
31337,Sevgi,1,25
52091,Seyir,1,25
52092,Seyir,1,25
14024,Seyit Onbaşı,1,25
14025,Seyit Onbaşı,1,25
50234,Seyran,1,25
50235,Seyran,1,25
52424,Seçkin Evler Sitesi,1,25
52425,Seçkin Evler Sitesi,1,25
23714,Seçkinler Sitesi,1,25
24110,Sgk,1,25
22423,Siesta Konutları Yolu,1,25
21559,Simge Sitesi,1,25
21560,Simge Sitesi,1,25
32329,Sinancılar,1,25
32330,Sinancılar,1,25
21204,Sistaş,1,25
21205,Sistaş,1,25
12149,Site,1,25
12150,Site,1,25
52112,Site,1,25
52113,Site,1,25
15679,Siteler,1,25
15680,Siteler,1,25
15861,Siteler,1,25
15862,Siteler,1,25
23380,Siteler,1,25
23381,Siteler,1,25
23839,Siteler,1,25
23840,Siteler,1,25
24548,Siteler,1,25
30296,Slovakya Konsolosluğu,1,25
15612,Sosyal Konutlar,1,25
32466,Sosyete Parkı,1,25
32467,Sosyete Parkı,1,25
31332,Soylu,1,25
31333,Soylu,1,25
32415,Soğuk Depolar,1,25
32416,Soğuk Depolar,1,25
40990,Soğuk Hava,1,25
40991,Soğuk Hava,1,25
15844,Soğuk Hava Deposu,1,25
20330,Spor Kompleksi,1,25
20331,Spor Kompleksi,1,25
31420,Spor Kompleksi,1,25
31421,Spor Kompleksi,1,25
16205,Spor Sahası,1,25
16206,Spor Sahası,1,25
23722,Spor Salonu,1,25
23723,Spor Salonu,1,25
15800,Stad,1,25
15801,Stad,1,25
20773,Su Deposu,1,25
20774,Su Deposu,1,25
21502,Subay Lojmanları 1,1,25
21503,Subay Lojmanları 1,1,25
21500,Subay Lojmanları 2,1,25
21501,Subay Lojmanları 2,1,25
21498,Subay Lojmanları 3,1,25
21499,Subay Lojmanları 3,1,25
21496,Subay Lojmanları 4,1,25
21497,Subay Lojmanları 4,1,25
15558,Subaşı Ova,1,25
15559,Subaşı Ova,1,25
24642,Sucahlı Meydan,1,25
12706,Sucu,1,25
12709,Sucu,1,25
11352,Sultan Abdülhamit İlkokulu,1,25
16862,Sultan Abdülhamit İlkokulu,1,25
30864,Sulu Dere Yol Ayrımı,1,25
30867,Sulu Dere Yol Ayrımı,1,25
32135,Sulu Kız,1,25
32136,Sulu Kız,1,25
31287,Suphi Koyuncu,1,25
31864,Suphi Parkı,1,25
31865,Suphi Parkı,1,25
12092,Surlar,1,25
12093,Surlar,1,25
20695,Surlar,1,25
20698,Surlar,1,25
11838,Sönmez,1,25
11839,Sönmez,1,25
51395,Söğüt,1,25
52348,Söğüt,1,25
52349,Söğüt,1,25
14084,Söğütören Giriş,1,25
14082,Söğütören Mavi,1,25
14083,Söğütören Mavi,1,25
14081,Söğütören Meydan,1,25
14094,Söğütören Yol Ayrımı,1,25
14095,Söğütören Yol Ayrımı,1,25
14077,Söğütören Çıkış,1,25
31009,Süleyman Eczacıbaşı İlköğretim Okulu,1,25
31010,Süleyman Eczacıbaşı İlköğretim Okulu,1,25
31330,Süleymaniye,1,25
31331,Süleymaniye,1,25
24448,Süleymanlı Giriş,1,25
24449,Süleymanlı Giriş,1,25
24595,Süleymanlı Kalarga Tepesi,1,25
24596,Süleymanlı Kalarga Tepesi,1,25
22338,Süleymanlı Meydan,1,25
24450,Süleymanlı Muhtarlık,1,25
24451,Süleymanlı Muhtarlık,1,25
22332,Süleymanlı Tavuk Çiftliği,1,25
22333,Süleymanlı Tavuk Çiftliği,1,25
24454,Süleymanlı Yolu,1,25
24455,Süleymanlı Yolu,1,25
24452,Süleymanlı Çıkış,1,25
24453,Süleymanlı Çıkış,1,25
22334,Süleymanlı Üst Yol,1,25
22335,Süleymanlı Üst Yol,1,25
22340,Süleymanlı İlköğretim Okulu,1,25
22341,Süleymanlı İlköğretim Okulu,1,25
12777,Sümbül,1,25
13600,Sümbül,1,25
13601,Sümbül,1,25
41366,Sümbül,1,25
41367,Sümbül,1,25
41026,Sürücü Kursu,1,25
41027,Sürücü Kursu,1,25
16027,Süt Toplama Merkezi,1,25
16028,Süt Toplama Merkezi,1,25
31610,Sütçüler Kavşağı,1,25
31611,Sütçüler Kavşağı,1,25
31620,Sütçüler Yol Ayrımı,1,25
31621,Sütçüler Yol Ayrımı,1,25
51030,Sığacık Aile Sağlığı,1,25
51031,Sığacık Aile Sağlığı,1,25
52458,Sığacık Konakları,1,25
52459,Sığacık Konakları,1,25
51034,Sığacık Manzara,1,25
51035,Sığacık Manzara,1,25
51026,Sığacık Pazarı,1,25
51027,Sığacık Pazarı,1,25
52515,Sığacık Sazlıgöl,1,25
52516,Sığacık Sazlıgöl,1,25
52133,Sığacık Siteler,1,25
52134,Sığacık Siteler,1,25
51056,Sığacık Son Durak,1,25
52580,Sığacık Zeytinlik,1,25
52581,Sığacık Zeytinlik,1,25
31900,TEİAŞ,1,25
31901,TEİAŞ,1,25
16019,TOKİ Yolu,1,25
16020,TOKİ Yolu,1,25
16507,Tahtalı,1,25
16508,Tahtalı,1,25
22023,Tarihi Su Kemeri,1,25
22024,Tarihi Su Kemeri,1,25
16059,Tarihi Çavuş Çeşmesi,1,25
16060,Tarihi Çavuş Çeşmesi,1,25
16677,Tariş Arkası,1,25
16678,Tariş Arkası,1,25
16681,Tariş Küme Evleri,1,25
16682,Tariş Küme Evleri,1,25
21135,Tariş depoları,1,25
21136,Tariş depoları,1,25
15706,Tarla,1,25
15707,Tarla,1,25
15998,Tarla,1,25
15999,Tarla,1,25
16450,Tarla,1,25
16451,Tarla,1,25
16686,Tarla,1,25
16687,Tarla,1,25
32101,Tarla,1,25
32102,Tarla,1,25
32315,Tarla,1,25
32316,Tarla,1,25
41011,Tarla,1,25
41012,Tarla,1,25
51994,Tarla,1,25
52002,Tarla,1,25
52093,Tarla,1,25
52094,Tarla,1,25
52208,Tarla,1,25
52209,Tarla,1,25
15527,Tarık Buğra,1,25
15528,Tarık Buğra,1,25
51168,Tarım  Koop,1,25
51169,Tarım  Koop,1,25
30264,Tarım İl Müdürlüğü,1,25
13694,Taskesik İlkokulu,1,25
13695,Taskesik İlkokulu,1,25
51827,Tatil Köyü,1,25
51828,Tatil Köyü,1,25
16422,Taziye Evi,1,25
16423,Taziye Evi,1,25
11180,Taş Villa,1,25
11235,Taş Villa,1,25
16658,Taşduvar,1,25
16659,Taşduvar,1,25
23656,Taşkent,1,25
23657,Taşkent,1,25
13690,Taşkesik Camii,1,25
13691,Taşkesik Camii,1,25
13708,Taşkesik Son Durak,1,25
13692,Taşkesik Zeytinlik,1,25
13693,Taşkesik Zeytinlik,1,25
15687,Taştepe Caddesi,1,25
15688,Taştepe Caddesi,1,25
30231,Tedaş,1,25
30258,Tedaş,1,25
11190,Tekeli Belediyesi,1,25
11191,Tekeli Belediyesi,1,25
15462,Tekeli Beton Santrali,1,25
15463,Tekeli Beton Santrali,1,25
11192,Tekeli Park,1,25
11193,Tekeli Park,1,25
11194,Tekeli Sağlık Ocağı,1,25
11195,Tekeli Sağlık Ocağı,1,25
11535,Tekke Mezarlığı,1,25
11536,Tekke Mezarlığı,1,25
51144,Tekkebaşı,1,25
51145,Tekkebaşı,1,25
51236,Tekne Atölyesi,1,25
51237,Tekne Atölyesi,1,25
31342,Teksif,1,25
31343,Teksif,1,25
21169,Tel Örgü,1,25
21170,Tel Örgü,1,25
22342,Telekler Köyü,1,25
22343,Telekler Köyü,1,25
22354,Telekler Çeşme,1,25
22355,Telekler Çeşme,1,25
51046,Teos Antik Kenti,1,25
51047,Teos Antik Kenti,1,25
51032,Teos Marina,1,25
51033,Teos Marina,1,25
51028,Teos Parkı,1,25
51029,Teos Parkı,1,25
51044,Teos Piknik Alanı,1,25
51045,Teos Piknik Alanı,1,25
51050,Teos Villaları,1,25
51051,Teos Villaları,1,25
21207,Tepaş,1,25
21210,Tepaş,1,25
12763,Tepe,1,25
12766,Tepe,1,25
12854,Tepe,1,25
12855,Tepe,1,25
52114,Tepe,1,25
52115,Tepe,1,25
52289,Tepe,1,25
52597,Tepe,1,25
52502,Tepecik Giriş,1,25
52503,Tepecik Ortaokulu,1,25
16833,Tepecik Otopark,1,25
24001,Tepeköy Kavşak,1,25
24093,Tepeköy Meydan,1,25
24095,Tepeköy Ortaokulu,1,25
24094,Tepeköy İçyol,1,25
16017,Tepeli,1,25
16870,Tepeli,1,25
22990,Terminal,1,25
23811,Terminal,1,25
23476,Terzihaliler Camii,1,25
23477,Terzihaliler Camii,1,25
23474,Terzihaliler Son Durak,1,25
23475,Terzihaliler Son Durak,1,25
24258,Terzihaliller Mermer,1,25
24259,Terzihaliller Mermer,1,25
20871,Teğmen Ali Rıza Akıncı Anadolu Lisesi,1,25
20872,Teğmen Ali Rıza Akıncı Anadolu Lisesi,1,25
15990,Tire Fabrika,1,25
15991,Tire Fabrika,1,25
16057,Tire Fabrika,1,25
16058,Tire Fabrika,1,25
15779,Tire Gökçen Mezbaha,1,25
15780,Tire Gökçen Mezbaha,1,25
16043,Tire Hemzemin Geçit,1,25
16044,Tire Hemzemin Geçit,1,25
15741,Tire Küçük Sanayi Sitesi,1,25
15742,Tire Küçük Sanayi Sitesi,1,25
15743,Tire Küçük Sanayi Sitesi-2,1,25
15744,Tire Küçük Sanayi Sitesi-2,1,25
16049,Tire Linyit,1,25
16050,Tire Linyit,1,25
15737,Tire Mezarlık,1,25
15739,Tire Mezarlık,1,25
15246,Tire Organize 1,1,25
15247,Tire Organize 1,1,25
15248,Tire Organize 2,1,25
15249,Tire Organize 2,1,25
15810,Tire Toki Şehit Mehmet Çağlar Bölük İlkokulu,1,25
15811,Tire Toki Şehit Mehmet Çağlar Bölük İlkokulu,1,25
15222,Tire Çiftlik,1,25
15223,Tire Çiftlik,1,25
50985,Titus,1,25
50986,Titus,1,25
15232,Tokatbaşı,1,25
15233,Tokatbaşı,1,25
14710,Tokatbaşı Arıtma,1,25
14711,Tokatbaşı Arıtma,1,25
14706,Tokatbaşı Giriş,1,25
14707,Tokatbaşı Giriş,1,25
14714,Tokatbaşı Köşe,1,25
14715,Tokatbaşı Köşe,1,25
14705,Tokatbaşı Meydan,1,25
16884,Tokatbaşı Meydan,1,25
14708,Tokatbaşı Mezarlık,1,25
14709,Tokatbaşı Mezarlık,1,25
14720,Tokatbaşı Yol Ayrımı,1,25
14712,Tokatbaşı Çiftlik,1,25
14713,Tokatbaşı Çiftlik,1,25
50477,Tokatlı,1,25
50478,Tokatlı,1,25
24105,Toki,1,25
24287,Toki Alt Yol,1,25
15812,Toki Konutlar,1,25
15813,Toki Konutlar,1,25
15816,Toki Son Durak,1,25
24286,Toki Yamaç Evler,1,25
15806,Toki Yol Ayrımı,1,25
15807,Toki Yol Ayrımı,1,25
30785,Tokmakalan,1,25
30786,Tokmakalan,1,25
21561,Top Sahası,1,25
16053,Topalak,1,25
16054,Topalak,1,25
16245,Toprak,1,25
16246,Toprak,1,25
16405,Topçu Kuyu,1,25
16406,Topçu Kuyu,1,25
32473,Topçu Tugayı,1,25
32474,Topçu Tugayı,1,25
16362,Topçukuyu,1,25
16363,Topçukuyu,1,25
52001,Torasan,1,25
11515,Torbalı Aktarma,1,25
11546,Torbalı Aktarma,1,25
11548,Torbalı Aktarma,1,25
11549,Torbalı Aktarma,1,25
11550,Torbalı Aktarma,1,25
15669,Torbalı Altgeçit,1,25
15670,Torbalı Altgeçit,1,25
16188,Torbalı Anadolu İmam-Hatip Lisesi,1,25
16189,Torbalı Anadolu İmam-Hatip Lisesi,1,25
15866,Torbalı Caddesi,1,25
15867,Torbalı Caddesi,1,25
11523,Torbalı Depolar,1,25
11524,Torbalı Depolar,1,25
15720,Torbalı Fatih Cami,1,25
15721,Torbalı Fatih Cami,1,25
16247,Torbalı Huzurevi,1,25
16248,Torbalı Huzurevi,1,25
15714,Torbalı Kabristan,1,25
15715,Torbalı Kabristan,1,25
15607,Torbalı OSB,1,25
16384,Torbalı OSB,1,25
16385,Torbalı OSB 2,1,25
16386,Torbalı OSB 2,1,25
16431,Torbalı OSB Yolu,1,25
16433,Torbalı OSB Yolu,1,25
15718,Torbalı Sanayi Sitesi,1,25
15719,Torbalı Sanayi Sitesi,1,25
15704,Torbalı Spor Salonu,1,25
15705,Torbalı Spor Salonu,1,25
16013,Torbalı Tren Yolu,1,25
16014,Torbalı Tren Yolu,1,25
16011,Torbalı İZSU,1,25
16012,Torbalı İZSU,1,25
16193,Torbalı Şantiye,1,25
16871,Torbalı Şantiye,1,25
51976,Torosan,1,25
52007,Torosan Orman,1,25
52008,Torosan Orman,1,25
41410,Torunlar,1,25
41411,Torunlar,1,25
32224,Trafik Tescil,1,25
12852,Trafo,1,25
12853,Trafo,1,25
16082,Trafo,1,25
16083,Trafo,1,25
16366,Trafo,1,25
16367,Trafo,1,25
24060,Trafo,1,25
24061,Trafo,1,25
24476,Trafo,1,25
24477,Trafo,1,25
30891,Trafo,1,25
30892,Trafo,1,25
30945,Trafo,1,25
30946,Trafo,1,25
50248,Trafo,1,25
50251,Trafo,1,25
52364,Trafo,1,25
52365,Trafo,1,25
24542,Trafolar,1,25
24543,Trafolar,1,25
16675,Transfer Merkezi,1,25
16676,Transfer Merkezi,1,25
20283,Tren Yolu 1,1,25
20284,Tren Yolu 1,1,25
20281,Tren Yolu 2,1,25
20282,Tren Yolu 2,1,25
15710,Tren Yolu Geçidi,1,25
15711,Tren Yolu Geçidi,1,25
30781,Tropikal Sitesi,1,25
30782,Tropikal Sitesi,1,25
10893,Tulum,1,25
10898,Tulum,1,25
13978,Tulum Giriş,1,25
13979,Tulum Giriş,1,25
13976,Tulum Okul,1,25
13977,Tulum Okul,1,25
13980,Tulum Son Durak,1,25
16290,Tulum Son Durak,1,25
16289,Tulum Çıkış,1,25
30073,Tulumba Mevki,1,25
30074,Tulumba Mevki,1,25
24113,Tuna,1,25
24114,Tuna,1,25
50285,Tuna,1,25
50288,Tuna,1,25
52460,Turgut Dörtyol,1,25
52461,Turgut Dörtyol,1,25
51166,Turgut Meydan,1,25
51167,Turgut Meydan,1,25
51164,Turgut Mezarlık,1,25
51165,Turgut Mezarlık,1,25
12175,Turgut Reis,1,25
11998,Turgut Reis İlköğretim Okulu,1,25
11999,Turgut Reis İlköğretim Okulu,1,25
52301,Turgut Restoran,1,25
52302,Turgut Restoran,1,25
52303,Turgut Tarla,1,25
52304,Turgut Tarla,1,25
52299,Turgut Çiftlik,1,25
52300,Turgut Çiftlik,1,25
16047,Turgut Özal Bulvarı,1,25
16048,Turgut Özal Bulvarı,1,25
15236,Turgutlu,1,25
15237,Turgutlu,1,25
41395,Turizm Fakültesi,1,25
16478,Turkuaz,1,25
16479,Turkuaz,1,25
15872,Turkuaz Sitesi,1,25
15873,Turkuaz Sitesi,1,25
12751,Turna,1,25
12752,Turna,1,25
52100,Turna,1,25
52101,Turna,1,25
30233,Tuz Fabrikası,1,25
21296,Tuz İşletmesi Lokali,1,25
21297,Tuz İşletmesi Lokali,1,25
52249,Tuzla Koyu Burun,1,25
52250,Tuzla Koyu Burun,1,25
22140,Tuzçullu,1,25
24243,Tuzçullu Giriş,1,25
31801,Töev,1,25
31802,Töev,1,25
51208,Tümerk,1,25
51209,Tümerk,1,25
11358,Türk Telekom Mesleki ve Teknik Anadolu Lisesi,1,25
11359,Türk Telekom Mesleki ve Teknik Anadolu Lisesi,1,25
21877,Türkelli Belediye,1,25
21900,Türkelli Belediye,1,25
21898,Türkelli Düğün Salonu,1,25
21899,Türkelli Düğün Salonu,1,25
21894,Türkelli Giriş,1,25
21895,Türkelli Giriş,1,25
21825,Türkelli Karakol,1,25
21826,Türkelli Karakol,1,25
22122,Türkelli Katı Atık,1,25
22123,Türkelli Katı Atık,1,25
21901,Türkelli Çıkış,1,25
21902,Türkelli Çıkış,1,25
21875,Türkelli Üçyol,1,25
21876,Türkelli Üçyol,1,25
11348,Türkmen Köy Girişi,1,25
11350,Türkmen Köy Muhtarlık,1,25
12189,Türkoğlu,1,25
12190,Türkoğlu,1,25
40893,Tınaztepe,1,25
41376,Tınaztepe Üniversitesi Yan Giriş,1,25
41377,Tınaztepe Üniversitesi Yan Giriş,1,25
23825,Tır Deposu,1,25
23826,Tır Deposu,1,25
24462,Tır Parkı,1,25
24463,Tır Parkı,1,25
50714,Tırazlı,1,25
50715,Tırazlı,1,25
52149,Tırazlı Kümeevler,1,25
52150,Tırazlı Kümeevler,1,25
16419,Tırazlı Mezarlık,1,25
50710,Tırazlı Mezarlık,1,25
13509,Tırazlı Yol Ayrımı,1,25
13510,Tırazlı Yol Ayrımı,1,25
50716,Tırazlı Çıkış,1,25
50717,Tırazlı Çıkış,1,25
24322,Tırmanlar Yol Ayrımı,1,25
24323,Tırmanlar Yol Ayrımı,1,25
50977,Ulu Çam,1,25
50978,Ulu Çam,1,25
32265,Ulucak Ardıç,1,25
32266,Ulucak Ardıç,1,25
32261,Ulucak Ayşe-Hasan Türkmen Ortaokulu,1,25
32262,Ulucak Ayşe-Hasan Türkmen Ortaokulu,1,25
21513,Ulucak Cami,1,25
32263,Ulucak Jandarma,1,25
32264,Ulucak Jandarma,1,25
30928,Ulucak Meydan,1,25
30930,Ulucak Meydan,1,25
30921,Ulucak Mezarlık,1,25
30922,Ulucak Mezarlık,1,25
32437,Ulucak Park,1,25
30923,Ulucak Pazar Yeri,1,25
30924,Ulucak Pazar Yeri,1,25
30925,Ulucak Trafo,1,25
30926,Ulucak Trafo,1,25
21515,Ulukent Meydan,1,25
23312,Ulukent Siteler,1,25
23313,Ulukent Siteler,1,25
21517,Ulukent Çıkış,1,25
21470,Ulukent İlköğretim Okulu,1,25
21471,Ulukent İlköğretim Okulu,1,25
21511,Ulukent İlköğretim Okulu,1,25
10451,Umurbey Depolar,1,25
11906,Umut,1,25
12668,Umut,1,25
12671,Umut,1,25
31037,Umut,1,25
31038,Umut,1,25
40371,Umut,1,25
40372,Umut,1,25
31151,Umut parkı,1,25
15745,Urgancı,1,25
15746,Urgancı,1,25
50802,Urla Devlet Demiryolları Kampı,1,25
50803,Urla Devlet Demiryolları Kampı,1,25
52106,Urla Egiad Ortaokulu,1,25
52107,Urla Egiad Ortaokulu,1,25
50792,Urla Emniyet,1,25
50793,Urla Emniyet,1,25
23848,Uslu,1,25
23849,Uslu,1,25
15677,Uygar,1,25
15678,Uygar,1,25
15832,Uygur,1,25
15833,Uygur,1,25
32171,Uysal,1,25
32172,Uysal,1,25
51849,Uysal,1,25
52053,Uysal,1,25
13487,Uzlar,1,25
13488,Uzlar,1,25
23249,Uzman Çavuş Asım Türkel,1,25
23250,Uzman Çavuş Asım Türkel,1,25
23251,Uzman Çavuş Ferruh Dikmen,1,25
23252,Uzman Çavuş Ferruh Dikmen,1,25
22821,Uzunburun,1,25
22822,Uzunburun,1,25
15448,Uzundere Mezarlığı,1,25
15449,Uzundere Mezarlığı,1,25
16080,Uzundere Yol Ayrımı,1,25
16081,Uzundere Yol Ayrımı,1,25
52624,Uzunkuyu Meydan,1,25
52625,Uzunkuyu Meydan,1,25
52098,Uzunkuyu Ortaokulu,1,25
52099,Uzunkuyu Ortaokulu,1,25
52155,Uzunkuyu Yolayrımı,1,25
52156,Uzunkuyu Yolayrımı,1,25
52096,Uzunkuyu İnönü,1,25
52097,Uzunkuyu İnönü,1,25
31904,Uğur,1,25
31905,Uğur,1,25
12581,Uğur Mumcu,1,25
12582,Uğur Mumcu,1,25
23807,Uğur Mumcu,1,25
52089,Uğur Mumcu,1,25
52090,Uğur Mumcu,1,25
23675,Uğur Mumcu Muhtarlık,1,25
23676,Uğur Mumcu Muhtarlık,1,25
50250,Vadi,1,25
50253,Vadi,1,25
52072,Vadi,1,25
52073,Vadi,1,25
51344,Vakıf Kuyu,1,25
51345,Vakıf Kuyu,1,25
10158,Vali Konağı,1,25
10165,Vali Konağı,1,25
12378,Vali Nevzat Ayaz Lisesi,1,25
12381,Vali Nevzat Ayaz Lisesi,1,25
13104,Vatan,1,25
13105,Vatan,1,25
41113,Vatan,1,25
41118,Vatan,1,25
16078,Veteriner İşleri Müdürlüğü,1,25
16079,Veteriner İşleri Müdürlüğü,1,25
40343,Veysel Karani Cami,1,25
40344,Veysel Karani Cami,1,25
12543,Vicdan,1,25
12544,Vicdan,1,25
30883,Villa,1,25
30884,Villa,1,25
30940,Villa,1,25
30941,Villa,1,25
31435,Villa 1,1,25
31436,Villa 1,1,25
31437,Villa 2,1,25
31438,Villa 2,1,25
31439,Villa 3,1,25
31440,Villa 3,1,25
32407,Villa Ağaçlık,1,25
32408,Villa Ağaçlık,1,25
41388,Villalar,1,25
24470,Vizyon,1,25
24471,Vizyon,1,25
32277,Vişneli Bahçe,1,25
32278,Vişneli Bahçe,1,25
31679,Vişneli Girişi,1,25
31680,Vişneli Girişi,1,25
32271,Vişneli Köyü Yol Ayrımı,1,25
32272,Vişneli Köyü Yol Ayrımı,1,25
31687,Vişneli Küme Evleri,1,25
31688,Vişneli Küme Evleri,1,25
32447,Vişneli Yolu,1,25
32448,Vişneli Yolu,1,25
32273,Vişneli Zeytinlik,1,25
32274,Vişneli Zeytinlik,1,25
31685,Vişneli Çıkış,1,25
31686,Vişneli Çıkış,1,25
31694,Vişneli Üçyol,1,25
31695,Vişneli Üçyol,1,25
32275,Vişneli İlkokulu,1,25
32276,Vişneli İlkokulu,1,25
32293,Yabancılar Şube Müdürlüğü,1,25
32295,Yabancılar Şube Müdürlüğü,1,25
52069,Yaka,1,25
52070,Yaka,1,25
50347,Yaka Muhtarlık,1,25
50348,Yaka Muhtarlık,1,25
50345,Yaka Üçyol,1,25
50346,Yaka Üçyol,1,25
23998,Yakakent Ahlat,1,25
23999,Yakakent Ahlat,1,25
31816,Yakaköy Girişi,1,25
31817,Yakaköy Girişi,1,25
31824,Yakaköy Mezarlık,1,25
31825,Yakaköy Mezarlık,1,25
31828,Yakaköy Son Durak,1,25
15857,Yakamoz,1,25
15858,Yakamoz,1,25
51408,Yakamoz,1,25
51409,Yakamoz,1,25
16503,Yakamoz 2,1,25
16504,Yakamoz 2,1,25
16411,Yakapınar,1,25
16412,Yakapınar,1,25
13733,Yakapınar Mezarlık,1,25
13734,Yakapınar Mezarlık,1,25
16797,Yakapınar Çayırı,1,25
16798,Yakapınar Çayırı,1,25
13731,Yakapınar Çıkış,1,25
13732,Yakapınar Çıkış,1,25
51278,Yakınca,1,25
51279,Yakınca,1,25
24087,Yalnızev Arayol,1,25
24291,Yalnızev Arayol,1,25
24089,Yalnızev Meydan,1,25
24290,Yalnızev Meydan,1,25
11010,Yalçındağ,1,25
11011,Yalçındağ,1,25
10151,Yalı,1,25
10170,Yalı,1,25
50796,Yalı,1,25
50797,Yalı,1,25
52321,Yalı Manzara,1,25
52322,Yalı Manzara,1,25
52327,Yalı Market,1,25
52328,Yalı Market,1,25
52323,Yalı Siteler,1,25
52324,Yalı Siteler,1,25
52331,Yalı Tatil Sitesi,1,25
52332,Yalı Tatil Sitesi,1,25
52319,Yalı Villalar,1,25
52320,Yalı Villalar,1,25
52329,Yalı Çiçekevler,1,25
52330,Yalı Çiçekevler,1,25
24298,Yalın Ayak Dede Türbesi,1,25
24299,Yalın Ayak Dede Türbesi,1,25
24183,Yamanlar Köyü Cami,1,25
24184,Yamanlar Köyü Cami,1,25
22327,Yamanlar Köyü Son Durak,1,25
24185,Yamanlar Küme Evleri,1,25
24186,Yamanlar Küme Evleri,1,25
22324,Yamanlar Mesire Yeri,1,25
22325,Yamanlar Mesire Yeri,1,25
20771,Yamanlar Sitesi,1,25
31974,Yamaç,1,25
31975,Yamaç,1,25
21472,Yamaçevler,1,25
21473,Yamaçevler,1,25
50742,Yamaçevler,1,25
50743,Yamaçevler,1,25
13901,Yangın Havuzu,1,25
13902,Yangın Havuzu,1,25
22464,Yanık köy Mezarlık,1,25
22465,Yanık köy Mezarlık,1,25
22467,Yanıkköy,1,25
